,,MATUTINO,-,-,-,-,-,VESPERTINO,-,-,-,-,-,NOTURNO,-,-,-,-,-
,,SEG,TER,QUA,QUI,SEX,SAB,SEG,TER,QUA,QUI,SEX,SAB,SEG,TER,QUA,QUI,SEX,SAB
Não Alocadas (0),Salas,,,,,,,,,,,,,,,,,,
-,210-B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,301-B,-,-,-,AGRO - 4 (GCA037_1),AGRO - opt (GCA675_1),-,AGRO - 4 (GEX116_2),AGRO - 6 (GCA286_1),-,-,-,-,-,-,-,-,-,-
-,302-B,AGRO - 4 (GCA210_2),-,AGRO - 4 (GCA218_2) | AGRO - 4 (GCB130_1),AGRO - 2 (GCA210_4) | AGRO - 2 (GCB056_4),AGRO - 4 (GCA045_1) | AGRO - 2 (GEX190_2),-,AGRO - 4 (GEX116_1),AGRO - 2 (GCB056_4) | AGRO - 4 (GCH012_1),AGRO - 4 (GCA034_1),AGRO - 4 (GCH008_1),AGRO - 9 (GCA282_1),-,-,-,-,-,AGRO - 9 (GCA282_1),-
-,303-B,AGRO - 2 (GCA218_1) | AGRO - 3 (GCB030_1),AGRO - opt (GEX431_1),AGRO - 2 (GCB107_1),AGRO - 2 (GCA210_3) | AGRO - 2 (GCB056_5),AGRO - opt (GCA657_1),-,AGRO - 3 (GCS005_1),AGRO - 2 (GCB056_4) | AGRO - 2 (GCB056_5),-,AGRO - 1 (GCH292_3),AGRO - 2 (GEX179_1),-,-,-,-,-,-,-
-,304-B,AGRO - 6 (GCA250_1),AGRO - 6 (GCA025_1),AGRO - 6 (GCA239_1) | AGRO - 6 (GCB054_1),AGRO - 6 (GEX080_1),AGRO - opt (GCA312_1) | AGRO - opt (GCA655_1),AGRO - 10 (GCA283_1),AGRO - 6 (GCS243_1),AGRO - 10 (GCA283_1),AGRO - 6 (GCA241_1),AGRO - 6 (GCA050_1),AGRO - opt (GCA315_1),AGRO - 10 (GCA283_1),-,-,-,-,-,AGRO - 10 (GCA283_1)
-,305-B,AGRO - 8 (GCA269_1),AGRO - 8 (GCA245_1),AGRO - 8 (GCS073_1),AGRO - 8 (GCA257_1),AGRO - 2 (GEX190_1) | AGRO - 2 (GEX190_2),-,AGRO - 8 (GCA224_1),AGRO - 8 (GCS056_1),AGRO - 8 (GCA221_1),AGRO - 8 (GCA255_1),AGRO - 7 (GCA287_1),-,-,AGRO - 7 (GCA225_1),-,-,-,-
-,308-B,AGRO - 4 (GCA210_1),-,-,AGRO - 4 (GCA037_2),AGRO - opt (GCA588_1),-,-,AGRO - 6 (GCA286_2),-,-,-,-,-,-,-,-,-,-
-,309-B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,310-B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,103-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,105-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,215-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,216-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,217-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,218-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,302-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,311-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,311-DE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,109-DE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,110-DE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
