,,MATUTINO,-,-,-,-,-,VESPERTINO,-,-,-,-,-,NOTURNO,-,-,-,-,-
,,SEG,TER,QUA,QUI,SEX,SAB,SEG,TER,QUA,QUI,SEX,SAB,SEG,TER,QUA,QUI,SEX,SAB
Não Alocadas (0),Salas,,,,,,,,,,,,,,,,,,
-,304-B,-,-,-,-,-,-,CC - 6 (GEX105_1) | CC - 6 (GEX108_1),CC - 6 (GCS580_1) | CC - 6 (GEX614_1),CC - 6 (GCH292_2),CC - 6 (GCS580_1) | CC - 6 (GEX105_1),CC - 6 (GEX108_1) | CC - 6 (GEX614_1),-,CC - 3 (GEX098_2),-,CC - 3 (GEX608_1),-,-,-
-,305-B,CC - 4 (GEX612_1),CC - 4 (GEX612_1),-,CC - 8 (GEX658_1),CC - 8 (GEX658_1),CC - 8 (GEX658_1),CC - 4 (GEX612_1) | CC - 4 (GEX613_1),CC - 4 (GEN254_1) | CC - 4 (GEX102_1),CC - 4 (GEX090_1) | CC - 4 (GEX612_1),CC - 4 (GEN254_1) | CC - 4 (GEX102_1),CC - 4 (GEX090_1) | CC - 4 (GEX613_1),-,CC - 3 (GEX098_1),CC - 3 (GEX392_1),CC - 4 (GCH290_5),CC - 3 (GEX606_1),CC - 3 (GEX609_1),-
-,308-B,-,-,-,-,-,-,CC - 8 (GCS239_2),-,-,-,-,-,CC - 5 (GEX101_1),CC - 5 (GEX091_1),CC - 5 (GEX607_1),CC - 5 (GEX110_1),CC - 5 (GEX616_1),-
-,309-B,-,-,-,-,-,-,-,-,-,-,-,-,CC - 1 (GCH293_2),CC - 1 (GEX208_1),CC - 1 (GEX213_1),CC - 1 (GEX003_2),CC - 1 (GEX210_2),-
-,310-B,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,103-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,105-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,215-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,216-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,217-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,218-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,302-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,311-C,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,311-DE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,109-DE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,110-DE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
